COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,2.518
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,2.194
COc1cc(C#N)ccc1OP(=S)(OC)OC,2.004
COc1cc(C)nc(-n2nc(C)cc2OC)n1,2.721
CC=Cc1ccc(O)c(OC)c1,2.022
CC=Cc1ccc(OCc2ccccc2)c(OC)c1,1.715
C=CCc1ccc(OC=O)c(OC)c1,1.7519999999999998
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,3.162
COc1cc(CCC(C)=O)ccc1O,1.877
COc1cc(Cl)c(OC)cc1Cl,1.275
COc1ccc(C)cc1N,1.976
COc1ccc(C(C)=O)cc1,1.941
CC=Cc1ccc(OC)cc1,1.851
COc1ccc(C=O)cc1OC,1.92
COc1ccc(CC(=O)O)cc1,2.03
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,3.019
COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,3.5660000000000003
COc1ccc(Nc2ccc(OC)cc2)cc1,1.968
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,2.01
COc1ccc(O)cc1,1.89
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4.235
COc1ccc2oc(N)nc2c1,2.215
COc1ccccc1,1.466
COc1ccccc1C=O,1.736
COc1ccccc1N,1.789
COc1ccccc1OC,2.191
COc1ccccc1OCC(O)CO,2.1180000000000003
COc1ccccc1OCC(O)COC(N)=O,2.262
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,5.17
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,3.818
COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,2.497
COc1ccc2cc(C(C)C(=O)O)ccc2c1,2.8080000000000003
COc1nc(NC(C)C)nc(NC(C)C)n1,2.651
COc1nn(CSP(=S)(OC)OC)c(=O)s1,4.178999999999999
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,3.161
COCC(=O)N(C)C(=O)Oc1ccccc1OC(C)C,3.604
COCc1ccccc1,1.096
COCC1CS1,1.6869999999999998
COCCC(C)OC,1.501
COCCCO,1.198
COCCO,1.49
COCCOC(=O)C=CC(=O)OCCOC,1.842
COCCOC(=O)N(CO)CO,1.212
COCCOC(C)=O,1.5419999999999998
COCCOC(C)OCCOC,1.7380000000000002
C=COCCOC,1.418
COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,1.999
COCCOCCOC(C)=O,1.132
COCCOCCOCCOC(C)=O,1.273
COCCOCCOCCOCCOC,1.636
COCCSCCO,1.02
COCNC(=O)CSP(=S)(OC)OC,2.636
COCOCCO,1.213
CO[N+](=O)[O-],2.35
CON(C(=O)CSP(=S)(OC)OC)C(C)C,3.043
CON(C)C(=O)CC(SP(=S)(OC)OC)C(=O)N(C)OC,4.4110000000000005
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,2.135
CON(C)C(=O)Nc1ccc(Br)cc1,2.112
COP(=O)(CCC(=O)NCO)OC,1.211
COP(=O)(NC(C)=O)SC,2.418
COP(=O)(Oc1ccccc1)OC(Br)C(Cl)(Cl)Br,2.947
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,3.013
COP(=O)(OC)C(OC(C)=O)=C(Cl)Cl,2.943
COP(=O)(N=C1SCC(C)S1)OC,3.838
COP(=O)(OC)OC,2.222
COP(=O)(OC)OC(=CBr)c1ccc(Cl)cc1Cl,3.2230000000000003
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,3.1830000000000003
COP(=O)(OC)OC(C)=CC(=O)N(C)C,4.261
COP(=O)(OC)OC(C)=CC(=O)Oc1ccc(C)cc1,3.232
COP(=O)(OC)OC(C)=CC(=O)OCc1ccc(Cl)cc1,3.382
COP(=O)(OC)OC(=CCl)c1ccc(Cl)cc1Cl,3.532
COP(=O)(OC)OC(Cl)C(Cl)(Cl)Cl,4.319
COP(=O)(OC)OC=C(Br)Br,3.088
COP(=O)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,4.037
COP(=O)(OC)Oc1ccc(S(C)(=O)=O)c(C)c1,3.992
COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,4.878
COP(=O)(OC)Oc1ccc(SC)cc1,4.55
COP(=O)(OC)SC,4.017
COP(=O)(OC)SCC(Cl)(Cl)Cl,3.261
COP(=O)(OC)SCN1C(=O)c2ccccc2C1=O,3.78
COP(=O)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,3.526
COP(=O)(Oc1ccc([N+](=O)[O-])c(C)c1)SC,2.945
COP(=O)(OC1CCCCC1)Sc1ccc(Cl)cc1,3.302
COP(=S)(Oc1ccc([N+](=O)[O-])cc1)OC(C)C,4.765
COP(=S)(OC(C)C)SCN1C(=O)c2ccccc2C1=O,3.839
COP(=S)(OC)OC,2.444
COP(=S)(OC)OC(=CCl)c1ccc(Cl)cc1Cl,3.4960000000000004
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,2.359
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,2.7110000000000003
COP(=S)(OC)Oc1ccc(S(C)(=O)=O)c(C)c1,3.395
COP(=S)(OC)Oc1cc(C)c(SC)c(C)c1,2.466
COP(=S)(OC)Oc1ccc(SC)c(C)c1,3.189
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,2.249
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,3.045
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,2.678
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,4.641
COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,3.269
COP(=S)(OC)Oc1ccc(C#N)cc1Cl,3.444
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,2.669
COP(=S)(OC)Oc1ccc2c(C)cc(=O)oc2c1,4.284
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,2.247
COP(=S)(OC)SC(C(=O)OC(C)C)c1ccccc1,3.213
C=CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC(C)SP(=S)(OC)OC,2.8280000000000003
COP(=S)(OC)SC(C)CSCC(C)SP(=S)(OC)OC,3.06
COP(=S)(OC)SC(CBr)N1C(=O)c2ccccc2C1=O,3.339
COP(=S)(OC)SC(CCl)N1C(=O)c2ccccc2C1=O,3.66
COP(=S)(OC)SC(SP(=S)(OC)OC)c1ccccc1,3.16
COP(=S)(OC)Sc1ccc(Cl)cc1,2.73
COP(=S)(OC)SCC(=O)N1CCOCC1,3.177
COP(=S)(OC)SCC(=O)O,1.937
COP(=S)(OC)SCc1nc(N)nc(N)n1,2.5
COP(=S)(OC)SCCNC(C)=O,3.044
COP(=S)(OC)SCCSC(C)C,3.24
COP(=S)(OC)SCCSc1ccc(Cl)cc1,3.517
COP(=S)(OC)SCN1C(=O)CCC1=O,4.585
COP(=S)(OC)SCN1C(=O)CSC1=O,3.626
COP(=S)(OC)SCSc1cccc(Cl)c1Cl,3.668
COP(=S)(OC)SCSc1cc(Cl)cc(Cl)c1,2.897
COP(=S)(OC)SCSc1ccc(Cl)cc1,3.817
COP(=S)(OC)SCSc1ccccc1,4.244
COP(=S)(OC)SCSc1ccccc1Cl,4.384
COP(=S)(OC)SCSCC=C(Cl)Cl,3.5660000000000003
COP(C)(=S)Oc1ccc(Cl)cc1Cl,3.232
COP(C)(=S)Sc1ccccc1,3.1630000000000003
COP(C)(=S)SCSc1ccc(Cl)cc1,3.984
COP(=S)(Cl)Cl,2.885
COP(N)(=S)Oc1cc(Cl)c(Cl)cc1Cl,2.641
COP(OC)OC,1.89
COP(=S)(S)OC,2.199
COP1(=S)OCc2ccccc2O1,3.326
COS(=O)(=O)c1ccc(C)cc1,2.737
COS(=O)(=O)c1ccccc1,2.367
COS(=O)(=O)OC,2.789
COS(C)(=O)=O,2.69
CP(=S)(Oc1ccccc1)Oc1ccc([N+](=O)[O-])cc1,4.587
C=C(Cl)COP(C)(=S)Oc1ccc([N+](=O)[O-])cc1,3.983
CP(=S)(OCCCCCl)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.695
CS(=O)(=O)c1ccc(Cl)cc1,2.678
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,3.188
CS(=O)(=O)Oc1ccc(Cl)cc1Cl,1.936
CS(C)=O,0.731
CS(=O)(=O)F,4.691
CSC(=S)N(C)C,3.339
CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,3.345
CSc1ccccc1,2.144
CSc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,2.358
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,2.571
CSc1nc(NC(C)C)nc(NC(C)C)n1,2.127
CSCCC(N)C(=O)O,0.617
CSCCC=O,1.374
C=COCCSC,1.561
CSP(SC)SC,3.215
F[Si](F)(F)c1ccccc1,2.719
N#CC(F)(F)C(F)(F)C(F)(F)C#N,1.891
O=C(C(F)(F)Cl)C(F)(Cl)Cl,2.891
O=C(C(F)(F)Cl)C(F)(F)Cl,3.513
FC(F)(F)C(Cl)(Cl)C(F)(F)Cl,1.199
FC(F)(F)C(Cl)Br,1.541
FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,1.104
O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl,2.322
O=C=Nc1cccc(C(F)(F)F)c1,2.283
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1,2.502
O=C1c2ccccc2C(=O)C1c1ccc(C(F)(F)F)cc1,3.1660000000000004
O=[N+]([O-])c1cccc(C(F)(F)F)c1,2.496
FC(F)(F)c1nc2c(Br)c(Br)c(Br)cc2[nH]1,4.77
O=[N+]([O-])c1cccc2[nH]c(C(F)(F)F)nc12,4.34
FC(F)(F)c1nc2c(Cl)cc(Cl)cc2[nH]1,4.89
O=[N+]([O-])c1c(Cl)c([N+](=O)[O-])c2[nH]c(C(F)(F)F)nc2c1Cl,3.47
FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2[nH]1,6.121
O=[N+]([O-])c1cc2nc(C(F)(F)F)[nH]c2cc1[N+](=O)[O-],4.26
O=[N+]([O-])c1cc2[nH]c(C(F)(F)F)nc2cc1Cl,4.68
O=[N+]([O-])c1cc([N+](=O)[O-])c2nc(C(F)(F)F)[nH]c2c1,4.38
FC(F)(F)c1nc2cc(Cl)c(Cl)cc2[nH]1,4.51
FC(F)(F)c1nc2c(Cl)c(Cl)c(Cl)cc2[nH]1,5.28
O=[N+]([O-])c1cc(Cl)cc2[nH]c(C(F)(F)F)nc12,4.98
O=[N+]([O-])c1ccc2[nH]c(C(F)(F)F)nc2c1,4.8
FC(F)(F)c1nc2c(Cl)c(Cl)ccc2[nH]1,4.29
FC(F)(F)c1nc2c(Cl)cccc2[nH]1,4.06
O=NN(CC(F)(F)F)CC(F)(F)F,2.845
FC(F)OC(Cl)C(F)(F)F,1.587
Fc1ccc(SCc2ccc(Cl)cc2)cc1,1.926
O=c1[nH]cc(F)c(=O)[nH]1,2.752
O=NN(CCF)C(=O)NC1CCCCC1,4.07
FCCOC(Cl)C(Cl)(Cl)Cl,4.106
IC(I)I,3.045
Ic1ccccc1,2.055
N#CC=Cc1ccccc1,1.493
N#CCCC#N,2.25
N#CCCCCC#N,2.844
N#CCCNCCC#N,1.659
N#CCCSCCC#N,1.5219999999999998
N#CCN1CCOCC1,2.011
c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,2.041
N=C(Nc1ccccc1)Nc1ccccc1,2.62
c1cn[nH]c1,1.829
c1ccc2[nH]ccc2c1,2.069
NC(=O)C(N)=O,2.294
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.37
NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O,1.922
NC(=O)c1ccc([N+](=O)[O-])cc1,2.543
C=CCOc1ccccc1C(N)=O,2.356
NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,2.812
NC(=O)N1c2ccccc2C=Cc2ccccc21,2.082
NC(=O)NC(=O)Cc1ccccc1,2.047
NC(=O)Nc1ccccc1,1.833
NC(=O)NCc1ccccc1,1.745
NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,2.526
NC(=O)OC(CCl)Cc1ccccc1,2.64
NC(=O)OCC(O)COc1ccc(Cl)cc1,2.59
NC(=S)Cc1cccc2ccccc12,3.526
NC(=S)Nc1cccc(Cl)c1,3.873
NC(=S)Nc1cc(Cl)ccc1Cl,2.867
NC(=S)Nc1ccccc1,4.705
C=CCNC(N)=S,2.764
NC(CS)C(=O)O,1.807
NC(N)=O,0.851
C=CN,1.367
NC=O,0.908
NC1(C(=O)O)CCCC1,2.649
Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1S(=O)(=O)O,1.383
Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],1.766
Nc1cc2c(cc1C1CCCCC1)CCC2C(=O)O,3.681
Nc1ccccc1C(=O)OCC=Cc1ccccc1,1.705
Nc1ccccc1-c1ccccc1,1.859
NC1=C(Cl)C(=O)c2ccccc2C1=O,2.184
Nc1cnn(-c2ccccc2)c(=O)c1Cl,2.535
Nc1c(Cl)cc(Cl)cc1Cl,1.7080000000000002
Nc1cc(Cl)ccc1Cl,1.747
Nc1ccc([N+](=O)[O-])cc1N,2.352
Nc1ccccc1N,2.005
Nc1ccccc1O,1.924
Nc1ncnc2nccnc12,2.296
Nc1ccc(N)c([N+](=O)[O-])c1,1.6969999999999998
Nc1ccc(O)c([N+](=O)[O-])c1,2.021
Nc1cccc(C(F)(F)F)c1,2.526
Nc1cccc([N+](=O)[O-])c1,2.412
Nc1cccc(-n2ccccc2=O)c1,1.908
Nc1ccc(S(=O)(=O)O)c(N)c1,1.733
Nc1ccc(Br)cc1,2.577
Nc1ccc([N+](=O)[O-])cc1,2.265
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2.395
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,1.198
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,2.341
Nc1ccc(S(N)(=O)=O)cc1,1.645
Nc1ccc(S(=O)(=O)O)c2cccc(O)c12,1.586
Nc1ccc(I)cc1,2.622
Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,1.614
Nc1ccc(Nc2ccccc2)cc1,2.599
Nc1ccc(O)cc1,2.464
Nc1ccc(Oc2ccc(N)cc2)cc1,2.441
N#CSc1ccc(N)cc1,2.7960000000000003
Nc1ccc(Sc2ccc(N)cc2)cc1,2.381
Nc1ccc2ccccc2c1S(=O)(=O)O,1.061
Nc1ccc2sc(-c3ccccc3)nc2c1,1.886
Nc1ccccc1,2.571
Nc1ccccc1[N+](=O)[O-],1.936
Nc1ccncc1,3.651
Nc1ccc2ccccc2c1,2.294
Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1,2.181
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],2.2
NC1=NC(C(F)(F)F)(C(F)(F)F)NC1(C(F)(F)F)C(F)(F)F,4.274
Nc1nc(N)nc(NC2CC2)n1,1.6909999999999998
Nc1nccs1,2.319
Nc1nc2c(Cl)cccc2o1,2.528
Nc1nc2cc(Cl)ccc2o1,2.334
Nc1nc2cc(Br)ccc2o1,2.3280000000000003
Nc1nc2cc(Cl)c(O)cc2o1,2.237
Nc1nc2cccc(Cl)c2o1,2.614
Nc1nc2ccccc2o1,2.349
Nc1nc[nH]n1,1.883
NC1CCC2C3CCC(C3N)C12,2.191
C#CCN,1.849
NCC(O)c1ccc(O)cc1,2.092
NCC(O)c1cccc(O)c1,2.594
C=CCN,2.748
NCc1cccc(CN)c1,2.166
NCC1CCC(CN)CC1,2.4290000000000003
NCC1CCC=CO1,2.0540000000000003
NCC1CCCCO1,2.21
NCCCCCCN,2.19
NCCCOCCOCCO,1.4
NCCCOCCOCCOCCCN,1.711
NCCN,2.08
NCCN1CCNCC1,1.781
NCCN1CCOCC1,1.6369999999999998
NCCNCCNCCN,1.767
NCCO,1.474
NCCOCCO,1.269
NCCOS(N)(=O)=O,1.274
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,2.07
NS(=O)(=O)c1ccccc1,2.2
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,1.471
NS(=O)(=O)Cc1noc2ccccc12,2.028
c1ccc(Oc2ccccc2)cc1,1.703
c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,2.2880000000000003
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,2.744
O=C(Cc1ccccc1)OCCc1ccccc1,1.205
C#CCOC(=O)CCCCC(=O)OCC#C,3.0460000000000003
O=C(CCCCC(=O)OCC1CC=CCC1)OCC1CC=CCC1,1.953
O=C1c2ccccc2N(C(=O)CN2CCOCC2)CN1c1ccccc1,2.199
O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,1.042
O=C(OCC=Cc1ccccc1)c1ccccc1,1.775
O=C(C=Cc1ccccc1)OCc1ccccc1,1.634
O=C(OCc1ccccc1)c1ccccc1,2.096
O=C(OCC1CCC2OC2C1)C1CCC2OC2C1,1.75
O=C(OCC1CO1)c1ccccc1,2.102
O=C(C=Cc1ccccc1)OCCc1ccccc1,1.703
O=C(OCCc1ccccc1)c1ccccc1,1.656
O=C=Nc1ccccc1,2.103
O=C=NC1CCC2C3CCC(C3N=C=O)C12,2.302
O=C=NCc1cccc(CN=C=O)c1,1.546
O=C=NCCCCCCN=C=O,2.358
O=C=NCCOC(=O)C1C2C=CC(C2)C1C(=O)OCCN=C=O,1.151
O=C=NCCOC(=O)C1CC=CCC1C(=O)OCCN=C=O,1.472
O=C1c2ccccc2C(=O)C1c1ccccc1,3.135
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,3.053
O=C1C=CC(=O)c2ccccc21,2.92
N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,2.667
O=c1c2ccccc2c2ccc3c4c(ccc1c24)c1ccc2c(=O)c4ccccc4c4nn3c1c24,1.507
O=C1CCC(=O)O1,1.821
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,3.359
O=C1CCCC(=O)O1,1.408
O=C1CCCCC1,1.806
O=C1CCCCCN1,1.971
O=C1CCCCCO1,1.425
O=C1CCCCCS1,2.336
O=C1CCN(c2ccccc2)N1,2.909
O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,2.596
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,2.041
O=C1CN=C(c2ccccc2)c2c(sc3c2CCCC3)N1,2.171
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,2.533
O=C1NC(=O)C(=O)C(=O)N1,1.436
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,2.188
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccccc1,2.363
O=c1[nH]c(=O)c2ccccc2o1,2.337
O=c1[nH]c(=O)[nH]c(=O)[nH]1,1.224
O=c1[nH]c2ccccc2o1,2.286
O=c1[nH]ncc2ccccc12,2.597
O=c1ccc(=O)[nH][nH]1,1.47
O=c1oc(-c2ccccc2)nc2ccccc12,2.145
O=C1OC(=O)c2ccccc21,1.5659999999999998
O=c1ccc2ccccc2o1,2.698
O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1,1.984
O=C1OCCO1,0.945
O=CC=Cc1ccccc1,1.775
O=CC=O,1.722
O=Cc1ccc2c(c1)OCO2,1.745
O=CC1CC=CCC1,1.651
O=CC1CCC=CO1,1.358
O=CCC=O,2.057
O=CCCCC=O,2.873
O=CN1CCOCC1,1.248
O=COCCCc1ccccc1,1.604
O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.881
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,1.951
O=[N+]([O-])c1cncn1CCN1CCOCC1,2.167
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,3.347
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],3.335
O=NN(c1ccccc1)c1ccccc1,1.899
O=NN(C1CCCCC1)C1CCCCC1,1.624
O=NN(Cc1ccccc1)Cc1ccccc1,2.4
O=NN1CCc2ccccc21,2.6660000000000004
O=NN1CCCCC1,2.756
O=NN1CCCCCC1,2.5810000000000004
O=NN1CCCCCCC1,2.701
O=NN1CCCCCCCC1,2.441
O=NN1CCCOC1,2.287
O=NN1CCN(N=O)CC1,2.955
O=NN1CCNCC1,1.707
O=NN1CCOCC1,2.615
O=P(N1CC1)(N1CC1)N1CC1,3.67
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,1.97
O=S1(=O)CC=CC1,1.621
O=S1(=O)CCCC1,1.7919999999999998
O=S1(=O)CCCCO1,2.435
c1ccc(-c2nnco2)cc1,2.521
C1=Nc2ccccc2Oc2ccccc21,2.54
C=C(CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)O,2.0980000000000003
N#CC(=Cc1ccc(Cl)cc1Cl)C(=O)O,3.685
O=C(O)C(Cl)(Cl)Cl,2.611
O=C(O)C(Cl)CCl,2.532
O=C(O)C(Cl)Cl,1.66
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.735
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,2.381
O=C(O)C(F)(F)F,2.756
O=C(O)C(O)=C(O)C(=O)O,1.392
O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,1.551
O=C(O)c1c(Cl)ccc(Cl)c1Cl,2.54
O=C(O)c1nc(Cl)ccc1Cl,1.65
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,3.053
O=C(O)c1ccccc1OP(=O)(O)O,2.296
O=C(O)c1cccc(C(=O)O)c1,1.203
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,2.928
O=C(O)c1cc(Cl)cc([N+](=O)[O-])c1Cl,1.829
O=C(O)c1ccc([N+](=O)[O-])cc1,1.931
O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1,1.806
O=C(O)c1ccc(Cl)cc1,2.127
O=C(O)c1ccc2ccccc2c1,1.5830000000000002
N#CSc1cccc(C(=O)O)c1,3.39
O=C(O)c1cccnc1,1.245
O=C(O)c1ccncc1,1.391
O=C(O)c1cc2ccccc2oc1=O,2.978
O=C(O)c1cccc(Cl)n1,1.859
O=C(O)C1C2CCC(O2)C1C(=O)O,3.69
O=C(O)C1CCc2cc(C3CCCCC3)ccc21,3.026
O=C(O)C1CCc2cc(C3CCCCC3)c(O)cc21,2.762
O=C(O)C1CCCCC1,1.594
N#CCC(=O)O,1.754
O=C(O)CC(=O)O,1.9
O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,2.129
O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,2.907
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,3.676
O=C(O)Cc1cccc2ccccc12,2.27
O=C(O)Cc1ccc(-c2ccccc2)cc1,2.714
O=C(O)Cc1ccccc1,1.7819999999999998
O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,2.115
O=C(O)Cc1ccc2c(c1)OCc1ccccc1C2=O,3.387
O=C(O)CCC(=O)c1ccc(C2CCCCC2)c(Cl)c1,3.39
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,3.104
O=C(O)CCC(=O)c1ccc2oc3ccccc3c2c1,2.32
O=C(O)CCC(=O)O,1.7180000000000002
C=CCCC(=O)O,2.3280000000000003
O=C(O)CCC1(CCC(=O)O)c2ccccc2-c2ccccc21,2.161
O=C(O)CCc1nc2ccccc2[nH]1,2.049
O=C(O)CCCCCC(=O)O,1.359
O=C(O)CCCOc1ccc(Cl)cc1Cl,2.551
O=C(O)CCS,3.044
O=C(O)CCSCCC(=O)O,1.774
O=C(O)CN(CC(=O)O)CC(=O)O,2.24
O=C(O)Cn1c(=O)sc2cccc(Cl)c21,1.91
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,2.93
O=C(O)COc1ccc(Cl)cc1Cl,2.77
O=C(O)COc1ccc2ccccc2c1,2.528
O=C(O)COc1ccccc1,1.614
O=C(O)COCC(=O)O,2.428
O=C(O)CS,2.907
O=C(O)CS(=O)(=O)O,1.6469999999999998
OC(C1CO1)C(O)C1CO1,4.019
C=CC(O)C(O)C=C,1.848
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,2.809
OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,2.401
OC(c1ccccc1)(c1cncnc1)c1ccc(Cl)cc1Cl,2.742
OC(c1ccccc1)c1ccccc1,1.5659999999999998
O=C(O)CC(O)c1ccc(-c2ccc(Cl)cc2)o1,2.035
OC(CCl)CCl,3.069
O=C(NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl,1.725
O=CO,1.622
O=C(OC1(O)CCCC1)C1CCCCC1,1.912
C#CC1(O)CCCCC1,2.316
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,3.068
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,3.468
OC1(c2ccc(Cl)c(Cl)c2)c2ccccc2C2=NCCN21,2.9560000000000004
OC1(c2ccccc2)c2ccccc2C2=NCCN21,2.9210000000000003
Oc1c(Br)c(Br)c(Br)c(Br)c1Br,3.388
Oc1c(Br)cc(Br)cc1Br,2.219
O=[N+]([O-])c1ccc(ON=Cc2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,2.622
O=C(OCc1ccccc1)c1ccccc1O,2.011
O=[N+]([O-])c1ccccc1O,2.62
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,3.129
Oc1cc(Cl)c(Cl)c(Cl)c1Cl,3.219
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,3.994
Oc1c(Cl)cnc(Cl)c1Cl,3.395
Oc1cc(Cl)c(Cl)cc1Cl,2.382
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,3.861
Oc1c(Cl)cc(Cl)cc1Cl,2.382
O=C(Nc1cc(Cl)cc(Cl)c1O)c1c(O)c(Cl)cc(Cl)c1Cl,2.604
N#Cc1cc(I)c(O)c(I)c1,3.528
Oc1c(I)cc(I)cc1I,2.373
Oc1ccccc1O,2.627
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,1.894
Oc1cccc(Cl)c1,2.353
Oc1cccc(O)c1,2.563
Oc1cc(O)cc(Sc2cc(O)cc(O)c2)c1,1.766
Oc1ccc(C(c2ccc(O)cc2)c2ccccn2)cc1,1.511
Oc1ccc(-c2ccc(O)cc2)cc1,1.277
O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,1.74
O=[N+]([O-])c1ccc(O)c(Cl)c1,2.285
Oc1ccc(Cl)c(O)c1,2.593
